,Brand,Best_Seller_ALL_OVER,Best_Seller_ALL_OVER_Rating,Best_Seller_FeedBack_Rating,Best_Seller_FeedBack_Rating_Rating,Best_Seller_Product_Rating,Best_Seller_Product_Rating_Rating,Best_Seller_Packaging_Rating,Best_Seller_Packaging_Rating_Rating,Best_Seller_Courier_Rating,Best_Seller_Courier_Rating_Rating
836,Sankalp,Sankalp Scientific & Associates,4.4039909774262895,Sankalp Scientific & Associates,2.6666666666666665,Sankalp Scientific & Associates,5.0,Sankalp Scientific & Associates,5.0,Sankalp Scientific & Associates,5.0
837,Sansui Electronics Pvt. Ltd.,Sansui Electronics Pvt Ltd,3.406738207436671,Sansui Electronics Pvt Ltd,2.333333333333333,Sansui Electronics Pvt Ltd,4.0,Sansui Electronics Pvt Ltd,4.333333333333333,Sansui Electronics Pvt Ltd,4.333333333333333
838,Sanyo,Cloudtail India,3.671459288452427,Cloudtail India,3.313636363636364,Cloudtail India,4.00439393939394,Cloudtail India,4.095378787878788,Cloudtail India,4.422121212121212
839,Sara,LIFE AND ART ACADEMY,4.036135433910948,LIFE AND ART ACADEMY,4.0,LIFE AND ART ACADEMY,4.2200000000000015,LIFE AND ART ACADEMY,4.11,LIFE AND ART ACADEMY,4.57
840,Saregama,CPSTORE,4.3872809134829645,CPSTORE,4.0625,Unique world store,4.1000000000000005,JAI KISHAN ENTERPRISES,4.82,JAI KISHAN ENTERPRISES,4.82
841,Sasimo,Sasimo,2.9154939983076473,Sasimo,2.5,Sasimo,3.75,Sasimo,3.125,Sasimo,4.35
842,Satyam Kraft,Satyam Kraft®,4.094806907010597,Satyam Kraft®,4.5,Satyam Kraft®,3.9,Satyam Kraft®,4.2,Satyam Kraft®,4.5
843,Saysha,Singhania trading co.,3.6203159495261716,Singhania trading co.,3.7142857142857135,Singhania trading co.,3.7571428571428567,Singhania trading co.,3.7357142857142858,Singhania trading co.,4.514285714285714
844,Scubafitness,"VISHWAKARMA ENTERPRISES,",2.5252649843090307,"VISHWAKARMA ENTERPRISES,",2.333333333333333,"VISHWAKARMA ENTERPRISES,",3.5500000000000003,"VISHWAKARMA ENTERPRISES,",2.9416666666666664,"VISHWAKARMA ENTERPRISES,",3.9071428571428575
845,SeCro,BACK BENCHER'S,3.79950550244916,BACK BENCHER'S,3.0,BACK BENCHER'S,4.2,BACK BENCHER'S,4.466666666666667,BACK BENCHER'S,4.466666666666667
846,Seagate,UPVsales,4.146814859730437,ImplyWorld,4.222222222222221,NRS Group,4.233333333333333,UPVsales,4.707692307692309,UPVsales,4.707692307692309
847,SebaMed,ForBridge International,4.054754230119752,ForBridge International,4.166666666666667,FFCP - Yellow Bee,4.3500000000000005,ForBridge International,4.1,BEST FOR BABIES,4.638095238095239
848,Secure Vision,Adofys India-(Customer Happiness Is Top Priority),3.8464953951850536,Aarav Common Services Center & Mobiles,3.833333333333333,Adofys India-(Customer Happiness Is Top Priority),4.1000000000000005,Adofys India-(Customer Happiness Is Top Priority),3.8833333333333333,Adofys India-(Customer Happiness Is Top Priority),4.671428571428573
849,See more product details,Fabimpex,3.894196495886636,Fabimpex,4.0,Fabimpex,4.009090909090909,Fabimpex,4.004545454545455,Fabimpex,4.500757575757576
850,Sennheiser,price..perfect,4.039040446957116,price..perfect,4.301587301587301,RADIO & GRAMOPHONE HOUSE,4.157460317460318,Extender,4.400000000000001,RADIO & GRAMOPHONE HOUSE,4.6146031746031735
851,Shabana Azmi,shopping24x7,3.943333964698287,shopping24x7,4.2,New Super Star Selections,4.0,Pritam Music Pvt. Ltd.,3.96,shopping24x7,4.8
852,Shadow Securitronics,Shadow Securitronics,2.5768407557039006,Shadow Securitronics,2.2,Shadow Securitronics,3.6,Shadow Securitronics,2.9,Shadow Securitronics,4.116666666666667
853,Shah Rukh Khan,shopping24x7,4.335789926032079,Pritam Music Pvt. Ltd.,4.666666666666666,shopping24x7,4.04,shopping24x7,4.3533333333333335,Pritam Music Pvt. Ltd.,4.723809523809524
854,"Shahid Kapoor, Deepika Padukone Ranveer Singh",MOVIEZONE,3.4321547789875195,DTD INTERNATINAL,3.5,Pritam Music Pvt. Ltd.,4.014285714285714,MOVIEZONE,3.6583333333333337,Aum Entertainment,4.414835164835164
855,Sharp,GSND Prime,4.003059873324588,GSND Prime,3.8,AUDIO VOICE INDIA PRIVATE LIMITED,3.8,GSND Prime,4.5600000000000005,GSND Prime,4.5600000000000005
856,Sheeba,Cloudtail India,4.604087086942587,Cloudtail India,5.0,amit car accessories aurangabad,4.2,Cloudtail India,4.475,Cloudtail India,5.0
857,Shenzhen Best Deals,SAI ENTERPRISES JAIPUR,4.577816076625852,SAI ENTERPRISES JAIPUR,5.0,SAI ENTERPRISES JAIPUR,3.9,SAI ENTERPRISES JAIPUR,4.45,SAI ENTERPRISES JAIPUR,5.0
858,Shinco,Cloudtail India,3.0979564742602324,Cloudtail India,2.582758620689656,Cloudtail India,3.9006896551724135,Cloudtail India,3.5555172413793104,Cloudtail India,4.213333333333333
859,Shivya,shivya home,4.235849296416276,shivya home,4.5,Querencia,4.183333333333335,shivya home,4.3,OJASVI HERBS,4.6000000000000005
860,Shop My Needs,Shop My Needs,2.895763195854686,Shop My Needs,3.0,Shop My Needs,3.4714285714285715,Shop My Needs,3.2357142857142867,Shop My Needs,4.057142857142858
861,Shop4All,Amy Enterprise,3.973923931021212,Amy Enterprise,3.4,Aditya Overseas™,4.0,Amy Enterprise,4.6,Amy Enterprise,4.6
862,ShopNGift,Ryka collection,4.177883255209164,Ryka collection,4.6000000000000005,JAI JALARAM GIFT & STATIONARY,3.914285714285714,Ryka collection,4.23,Ryka collection,4.616666666666667
863,Shopper Stock,fakhir associates,3.20240261946069,fakhir associates,3.6,fakhir associates,3.4,fakhir associates,3.5,fakhir associates,4.133333333333334
864,Shoppers Stop,Woohoo,4.155358502823636,Woohoo,3.0,PointHai Com,4.5,Woohoo,4.7727272727272725,Woohoo,4.7727272727272725
865,Sigma Instruments,Sunil Associates,1.7557414771628588,Sunil Associates,1.6666666666666667,Sunil Associates,2.7000000000000006,Sunil Associates,3.1333333333333333,Sunil Associates,3.1333333333333333
866,Signoraware,autumnfare,3.6132657814847615,Candid Blue,3.833333333333333,Aadira Collections,4.266666666666667,autumnfare,3.7571428571428567,autumnfare,4.442857142857141
867,Silver's,The Sport Mall,3.967995227777272,The Sport Mall,4.0,The Sport Mall,4.25,The Sport Mall,4.125,Brasas item store,4.7
868,Simmtronics,makeURkart,4.370349985426103,makeURkart,4.357142857142857,Simmtronics Online,4.216666666666668,makeURkart,4.535714285714286,makeURkart,4.7357142857142875
869,Sio,STAR INDIA,4.173484097338255,STAR INDIA,4.666666666666666,STAR INDIA,3.56,STAR INDIA,4.113333333333333,STAR INDIA,4.8809523809523805
870,Sk Hynix,M-TECHNO,3.8009932610302144,M-TECHNO,4.142857142857143,Apnidhukan,4.0,M-TECHNO,3.935714285714286,Apnidhukan,4.6000000000000005
871,Skillofun,Cloudtail India,3.752230713872432,Cloudtail India,3.548717948717948,Cloudtail India,4.226410256410257,Cloudtail India,3.887564102564103,Cloudtail India,4.449487179487179
872,Skip Hop,HUB MART,3.1825395257471305,HUB MART,2.833333333333333,My Beauty Bazaar,4.3,HUB MART,3.3666666666666667,My Beauty Bazaar,4.471428571428572
873,Skudgear,Skudgear,3.3540822450810324,Skudgear,3.2857142857142856,Skudgear,3.8428571428571434,Skudgear,3.564285714285714,Skudgear,4.314285714285714
874,Skybags,Desert Retail,4.388853512451696,Desert Retail,4.75,LSSales,4.2,Desert Retail,4.375,shivani fashion,4.785714285714286
875,Skyking,Skyking Instruments,4.27569945798339,Skyking Instruments,5.0,Skyking Instruments,3.325,Skyking Instruments,4.1625,Skyking Instruments,5.0
876,SmallAll,Four Brothers Shop,4.337999989137227,Four Brothers Shop,4.833333333333334,E_trader,4.0,Four Brothers Shop,4.291666666666666,Four Brothers Shop,4.833333333333334
877,Smart Frog,INFINITY HOSPITALITY,4.072930982113937,INFINITY HOSPITALITY,4.285714285714286,INFINITY HOSPITALITY,3.885714285714286,INFINITY HOSPITALITY,4.085714285714286,INFINITY HOSPITALITY,4.714285714285714
878,Smart Galleria,Smart Galleria,3.6469014770655104,Smart Galleria,3.8571428571428568,Smart Galleria,3.6428571428571432,Smart Galleria,3.75,Smart Galleria,4.542857142857144
879,Smart One Rocklight,Shree krishna trader,4.584272087186943,Bluesunpower,5.0,Shree krishna trader,4.28,Shree krishna trader,4.54,Bluesunpower,5.0
880,Smart Plug,Thuse Elektronics Pvt Ltd.,3.162968395173849,Thuse Elektronics Pvt Ltd.,2.9230769230769234,Thuse Elektronics Pvt Ltd.,3.694871794871794,Thuse Elektronics Pvt Ltd.,3.6551282051282055,Thuse Elektronics Pvt Ltd.,4.17948717948718
881,Smart Pro,shreeganeshmarketing89,4.617222592100956,shreeganeshmarketing89,5.0,shreeganeshmarketing89,3.975000000000001,Shop Too Shop®,4.62,shreeganeshmarketing89,5.0
882,Smartivity,Flyers Bay,4.467119719528834,Flyers Bay,4.8,Cloudtail India,4.133333333333334,Cloudtail India,4.4,Flyers Bay,4.866666666666666
883,Smartone Rocklight,S. Enterprises.,3.9490316637925313,S. Enterprises.,4.142857142857143,S. Enterprises.,4.071428571428571,S. Enterprises.,4.107142857142857,S. Enterprises.,4.385714285714286
884,Sobby,SOBBY Microfiber cloths and gloves,3.4810528779624534,SOBBY Microfiber cloths and gloves,3.361764705882353,SOBBY Microfiber cloths and gloves,3.782941176470589,SOBBY Microfiber cloths and gloves,3.5723529411764705,SOBBY Microfiber cloths and gloves,4.579411764705883
885,Solimo,Cloudtail India,3.557674581889075,Cloudtail India,3.368373983739838,Cloudtail India,3.964105691056912,Cloudtail India,3.7984349593495934,Cloudtail India,4.41619512195122
886,Sony,Digital Xpert,4.643823459976376,CPSTORE,4.375,Zibbri India Pvt Ltd,5.0,Zibbri India Pvt Ltd,5.0,Zibbri India Pvt Ltd,5.0
887,Speedo,Cloudtail.,3.67990352483498,Cloudtail.,3.674603174603175,Cloudtail.,3.8722222222222222,Cloudtail.,3.7734126984126983,Cloudtail.,4.557936507936507
888,Sphero,NyCraze,3.7879232249099952,HelloYehlo,4.4,Starone Electronics,4.333333333333333,HelloYehlo,3.8875,iBhejo,4.628571428571427
889,SpiderJuice,Ukrit,4.630358097259324,Ukrit,5.0,Kalptaru Trade,4.133333333333333,Ukrit,4.5,Ukrit,5.0
890,Spike,Spike Fitness,3.7115297964812255,Spike Fitness,3.833333333333333,Spike Fitness,3.866666666666666,Spike Fitness,3.85,Spike Fitness,4.4523809523809526
891,Sport Fuel,Cloudtail India,3.7877135467615934,Cloudtail India,3.571428571428572,Cloudtail India,4.142857142857142,Cloudtail India,3.8571428571428568,Cloudtail India,4.6000000000000005
892,Sports Fuel,Sports Fuel,1.8460881119002468,Sports Fuel,1.4351851851851851,Sports Fuel,3.355555555555556,Sports Fuel,2.3953703703703706,Sports Fuel,3.655555555555555
893,Sportsfuel,Sports Fuel,3.466683440533433,Sports Fuel,3.4,Sports Fuel,3.9,Sports Fuel,3.65,Sports Fuel,4.366666666666666
894,SpotsFitt,SportsFitt,4.339620521465303,SportsFitt,4.428571428571429,SportsFitt,4.142857142857142,SportsFitt,4.285714285714286,SportsFitt,4.842857142857143
895,Spotzero by Milton,Vikas plastic,4.220781949793368,Vikas plastic,4.666666666666667,Vikas plastic,3.8333333333333335,shiva traders jind,4.2512500000000015,Vikas plastic,4.666666666666667
896,Sprinto,Buddymate Storefront,3.1766072960732012,Buddymate Storefront,3.0,Buddymate Storefront,3.5,Buddymate Storefront,4.0,Buddymate Storefront,4.0
897,Square Enix,GamesPlanetImpex,4.589397661689811,Pearls Rays,5.0,GamesPlanetImpex,4.6000000000000005,GamesPlanetImpex,4.866666666666666,Pearls Rays,5.0
898,SreeTeK️ X96 Mini,Sree Info Enterprises,3.4522001476853608,Sree Info Enterprises,3.333333333333333,Sree Info Enterprises,4.05,Sree Info Enterprises,3.6916666666666655,Sree Info Enterprises,4.235714285714286
899,Sricam,price..perfect,4.166045436854969,price..perfect,4.283333333333333,SRI RAM ENTERPRISESS,3.93,price..perfect,4.352500000000001,price..perfect,4.673333333333334
900,Stanley,TAC,4.1058897464072315,TAC,4.5,YusufEnt,4.15,TAC,4.125,TAC,4.7
901,StarX,Cloudtail India,3.811272009965622,Cloudtail India,3.64,STAR.X,3.990625,Cloudtail India,4.155,Cloudtail India,4.546666666666667
902,Steelbird,Mahna Auto Store,4.073601388650866,Mahna Auto Store,4.75,YOOHELMETS,3.811666666666667,Mahna Auto Store,4.075,Mahna Auto Store,4.75
903,Sterillium,A.M.S. INTERNATIONAL,4.0075941428314685,Dr HEALTH,3.8,A.M.S. INTERNATIONAL,4.4,A.M.S. INTERNATIONAL,4.7,A.M.S. INTERNATIONAL,4.7
904,Store2508,Store2508 Official,3.818735106027445,Store2508 Official,3.9505582137161084,Store2508 Official,3.8767942583732067,Store2508 Official,3.913676236044656,Store2508 Official,4.5443381180223295
905,Storite,SaiTech IT Private Limited (Since 2013),2.9232627538092353,SaiTech IT Private Limited (Since 2013),2.861111111111111,SaiTech IT Private Limited (Since 2013),3.650481481481481,SaiTech IT Private Limited (Since 2013),3.2557962962962947,SaiTech IT Private Limited (Since 2013),4.06862962962963
906,Story@Home,EEP_SLP,3.8303299121744736,EEP_SLP,3.8928571428571432,Cloudtail India,4.152121212121212,EEP_SLP,3.938095238095239,EEP_SLP,4.511904761904762
907,Strontium,R.C. Store,4.434616195077764,R.C. Store,4.0,DIGI POINT,4.3,R.C. Store,4.84,R.C. Store,4.84
908,Studds,RS wholesalers,3.681783689575655,JMD Helmets,4.0,RS wholesalers,4.169642857142857,RS wholesalers,3.7594246031746033,RS wholesalers,4.588392857142857
909,Style Eva,BUYERS ADDA,4.30835558272946,BUYERS ADDA,4.6000000000000005,BUYERS ADDA,3.98,BUYERS ADDA,4.29,BUYERS ADDA,4.766666666666667
910,Suntop,SuntopBags,3.668830556773081,SuntopBags,3.602941176470588,SuntopBags,3.970490196078431,SuntopBags,3.7867156862745097,SuntopBags,4.50078431372549
911,Super Dog,wowdog,4.1030835884921935,Pup Kart,4.6000000000000005,PetSutra,4.06,wowdog,4.150000000000001,Pup Kart,4.683333333333334
912,Superb,Allianz Technologies,3.7762164047095603,Allianz Technologies,3.2,Allianz Technologies,3.8,Allianz Technologies,4.5200000000000005,Allianz Technologies,4.5200000000000005
913,Supreme Mall,Supreme Mall,4.6093412890059335,Supreme Mall,5.0,Supreme Mall,3.96,Supreme Mall,4.48,Supreme Mall,5.0
914,Suraj Metals,SINFRA,4.19989094827754,SINFRA,4.5,SINFRA,4.1,SINFRA,4.300000000000002,goowy,4.647619047619047
915,Swiss Gear,Perusal,3.2673606114481712,Perusal,3.1428571428571432,Perusal,3.7571428571428567,Perusal,3.45,Perusal,4.385714285714286
916,Swiss Military,GoTo Style Mart,4.2301899590210414,GoTo Style Mart,4.4,GoTo Style Mart,4.025,GoTo Style Mart,4.2125,GoTo Style Mart,4.7700000000000005
917,Syga,SYGA,3.3836886800398487,SYGA,3.3409090909090913,SYGA,3.835,SYGA,3.5879545454545454,SYGA,4.32590909090909
918,Symphony,PEAK INTERNATIONAL,3.935906769879427,PEAK INTERNATIONAL,4.0,Galaxy Shopee,3.3000000000000003,PEAK INTERNATIONAL,4.64,PEAK INTERNATIONAL,4.64
919,Syska,shri ram raja,4.512553581983541,shri ram raja,4.833333333333334,GOOD DEEDS,4.085714285714285,shri ram raja,4.433333333333334,shri ram raja,4.890476190476192
920,Syvo,Syvo Official,2.5790939318411548,Syvo Official,2.8,Syvo Official,2.7,Syvo Official,3.68,Syvo Official,3.68
921,TAAR,Appario Retail Private Ltd,3.5569342418118137,Appario Retail Private Ltd,3.5166666666666666,Appario Retail Private Ltd,3.628333333333333,Appario Retail Private Ltd,3.9474999999999993,Appario Retail Private Ltd,4.426666666666667
922,TAGG,VSM INDIA,3.821125723745185,VSM INDIA,4.333333333333333,4COM Technologies,3.912962962962963,4COM Technologies,3.9805555555555565,4COM Technologies,4.52037037037037
923,TANTRA,New Tech World,2.8472682139105308,New Tech World,2.6041666666666665,New Tech World,3.7131944444444436,New Tech World,3.1586805555555544,New Tech World,4.121527777777779
924,TARAVISION,REAL_1 STORE,3.9186335731344486,UAE-mart,4.0,REAL_1 STORE,4.3166666666666655,REAL_1 STORE,3.9440476190476184,REAL_1 STORE,4.688095238095237
925,TARKAN,Shop Drive,3.5748963855759026,Shop Drive,3.2086956521739127,Shop Drive,3.948115942028985,Shop Drive,4.030579710144927,Shop Drive,4.380000000000001
926,TATASKY,DTH Digital India,4.232392849025808,TATA SKY LIMITED,4.15,Fast DTH,4.3,DTH Digital India,4.533333333333333,DTH Digital India,4.716666666666667
927,TCL,MUMBAI SELLER,3.9801559672786873,TECH KLEEN,4.0,MUMBAI SELLER,4.057142857142858,DealsMH,4.633333333333334,MUMBAI SELLER,4.8
928,TECHCOM,Aim Square,3.809327003564004,Aim Square,3.6666666666666665,Aim Square,4.033333333333333,Aim Square,3.85,Aim Square,4.666666666666667
929,TECHONTO,Aash Multisales Corporations,4.116882130448333,Aash Multisales Corporations,4.285714285714286,Aash Multisales Corporations,3.957142857142857,Aash Multisales Corporations,4.121428571428572,Aash Multisales Corporations,4.728571428571429
930,THE INK BUCKET,Futurewagon Private Limited,3.2955826369296704,Futurewagon Private Limited,2.8571428571428568,Futurewagon Private Limited,4.042857142857144,Futurewagon Private Limited,3.45,Futurewagon Private Limited,4.442857142857141
931,THINKVALUE,Appario Retail Private Ltd,3.977476418556576,Appario Retail Private Ltd,3.0,Appario Retail Private Ltd,4.4,Appario Retail Private Ltd,4.6000000000000005,Appario Retail Private Ltd,4.6000000000000005
932,TOMMY HILFIGER,ibcstore,3.3140596204723383,ibcstore,4.0,ibcstore,3.333333333333333,ibcstore,3.6666666666666665,ibcstore,4.0
933,TOTU,TOTU INDIA,2.6681548980326366,TOTU INDIA,2.555555555555556,TOTU INDIA,3.1000000000000005,TOTU INDIA,3.722222222222223,TOTU INDIA,3.722222222222223
934,TP-Link,B Online Store,4.4790163560064284,AIIPL_BLR,4.227272727272728,B Online Store,4.465384615384616,B Online Store,4.642948717948718,AIIPL_BLR,4.818181818181818
935,TQWMU,Seva Mart,3.1518101563913303,Seva Mart,3.1,Seva Mart,3.56,Seva Mart,3.675,Seva Mart,4.11
936,TRANIAC - Train Like A Maniac,Traniac,3.0236449158459484,Traniac,2.7142857142857144,Traniac,3.885714285714286,Traniac,3.2999999999999994,Traniac,4.185714285714286
937,TRAWOC,LEARNIX,2.8196285534725427,LEARNIX,2.0,LEARNIX,3.8,LEARNIX,3.84,LEARNIX,3.84
938,TRP TRADERS,Prabha security,4.018809588053803,Prabha security,4.071428571428571,SHRIMATE,3.783333333333333,R S Sales,4.5,Prabha security,4.571428571428571
939,TULIPS,BelleGirlLifeStyle,3.4383112528641826,BelleGirlLifeStyle,3.52,ARORA BROTHERS,3.7100000000000013,BelleGirlLifeStyle,3.964,Om Beauty,4.266666666666667
940,Taapsee Pannu and Vicky Kaushal Abhishek Bachchan,Pritam Music Pvt. Ltd.,4.25380694938611,Pritam Music Pvt. Ltd.,5.0,The Paper Palette,3.96,Pritam Music Pvt. Ltd.,4.141666666666667,Pritam Music Pvt. Ltd.,5.0
941,Taj Experiences,Woohoo,3.0026684603882754,Woohoo,2.2,Woohoo,3.5,Woohoo,4.1,Woohoo,4.1
942,Tanishq,Woohoo,3.21373670553604,Woohoo,2.5,Woohoo,3.628571428571428,Woohoo,4.185714285714286,Woohoo,4.185714285714286
943,Technix,Sports Fuel,3.1614429983690084,Cloudtail India,3.0,Sports Fuel,3.9666666666666655,Cloudtail India,3.3250000000000006,Sports Fuel,4.4523809523809526
944,Techsun Mart,Techsun Mart®,2.9956026307655974,Techsun Mart®,3.533333333333333,Techsun Mart®,2.9,Techsun Mart®,3.661111111111112,Techsun Mart®,3.95
945,Tecnia,Infinity e ventures,2.19586679534162,Infinity e ventures,2.75,Infinity e ventures,2.3,Infinity e ventures,3.4000000000000004,Infinity e ventures,3.4000000000000004
946,Tefal,Cloudtail.,2.9936069117583455,Cloudtail.,2.58,Cloudtail.,3.903,Cloudtail.,3.2415,Cloudtail.,4.253
947,Teflon,modernretailonline,4.212566276788181,modernretailonline,3.7777777777777777,micropower,4.183076923076924,modernretailonline,4.7,modernretailonline,4.7
948,Tempo,Cloudtail India,2.0508687425255694,JaguarServices,2.0,Cloudtail India,3.3799999999999994,JaguarServices,2.625,Cloudtail India,3.6633333333333336
949,Tenda,Appario Retail Private Ltd,4.347715861544218,Appario Retail Private Ltd,4.3,Appario Retail Private Ltd,4.0,Appario Retail Private Ltd,4.7,Appario Retail Private Ltd,4.7
950,Terabyte,UniqueComputers,4.342141455237584,Aj Tech Solution,4.285714285714286,UniqueComputers,4.3,UniqueComputers,4.8,UniqueComputers,4.8
951,Tewtross,JBB Retail,3.5144012525600425,JBB Retail,3.7142857142857135,JBB Retail,3.6166666666666663,JBB Retail,3.665476190476191,JBB Retail,4.442857142857143
952,Thames,Travelgasm,2.9544396959401604,Travelgasm,2.9584615384615383,Travelgasm,3.5101538461538464,Travelgasm,3.2343076923076923,Travelgasm,4.190153846153846
953,The Clownfish,SKY VENTURE,3.3961306042244144,SKY VENTURE,3.333333333333333,SKY VENTURE,3.8272727272727267,SKY VENTURE,3.5803030303030305,SKY VENTURE,4.371328671328672
954,The Entertainment Store,The Entertainment Store Bangalore,3.3082028190702992,The Entertainment Store Bangalore,3.25,The Entertainment Store Bangalore,3.7916666666666665,The Entertainment Store Bangalore,3.520833333333333,The Entertainment Store Bangalore,4.313095238095237
955,The Flyers Bay,hreedhan enterprises,3.9572067685485828,hreedhan enterprises,4.6000000000000005,Star Network Enterprises,4.183333333333334,hreedhan enterprises,4.0200000000000005,Top sale,4.625
956,Think Infotech,Profitech Communication™,3.5344763285412992,Profitech Communication™,3.0,Profitech Communication™,4.12,Profitech Communication™,3.5599999999999987,Profitech Communication™,4.72
957,Thinvent,Thinvent Technologies Private Limited,2.978480620880686,Thinvent Technologies Private Limited,2.8,Thinvent Technologies Private Limited,3.4,Thinvent Technologies Private Limited,3.88,Thinvent Technologies Private Limited,3.88
958,Tima,Sports Fun,4.001952291619846,Sports Fun,4.0,Sports Fun,4.125,Sports Fun,4.0625,Sports Fun,4.605
959,Tiny Deal,ToolsMart,3.5227381425693984,ToolsMart,3.6428571428571432,RHIME,3.45,ToolsMart,3.9928571428571424,ACROMEC™,4.5285714285714285
960,Titan,YOU & ME NX,3.752903898588656,shopiesta,3.928571428571429,Easysellers,4.101372549019608,YOU & ME NX,3.873819444444444,BAG  STREET,4.516666666666667
961,TnW,golden dreams,4.249353970268411,KAS CREATION,4.75,Weber Enterprises,4.1000000000000005,golden dreams,4.21875,golden dreams,4.8
962,Tom Mison,Excel Innovators,3.458239293694376,Excel Innovators,3.166666666666667,Excel Innovators,3.9666666666666663,Excel Innovators,3.566666666666667,Excel Innovators,4.538095238095237
963,Topps,EMAZING DEALS,3.839459759037077,EMAZING DEALS,4.0,EMAZING DEALS,3.9666666666666655,EMAZING DEALS,3.983333333333333,EMAZING DEALS,4.428571428571429
964,Tosaa,Cloudtail India,4.476560944888324,Cloudtail India,4.8,Cloudtail India,4.074999999999998,Cloudtail India,4.4375,Cloudtail India,4.8
965,Tottenham Hotspur F.C.,GoalSquadShop,2.5371868823721497,GoalSquadShop,1.8333333333333333,GoalSquadShop,3.866666666666666,GoalSquadShop,2.8500000000000005,GoalSquadShop,4.1380952380952385
966,TotzTouch,Soft Care,3.7639635527978696,Soft Care,4.0,Soft Care,3.625,Soft Care,3.8125,Soft Care,4.66
967,Toyshine,Sunshine Gifting,3.6033548712869496,Sunshine Gifting,3.2,Sunshine Gifting,4.15,Sunshine Gifting,3.675,Sunshine Gifting,4.608333333333333
968,Trajectory,TrajectoryStore,3.8268474195541202,TrajectoryStore,3.8705882352941177,TrajectoryStore,3.923235294117648,TrajectoryStore,3.8969117647058815,TrajectoryStore,4.6000000000000005
969,Trance Home Linen,Trance Home Linen,3.748030895604656,Trance Home Linen,4.142857142857143,Trance Home Linen,3.566666666666667,Trance Home Linen,3.8547619047619053,Trance Home Linen,4.5285714285714285
970,Travelsky,ecomstars,3.4484922751155187,ecomstars,3.571428571428572,ecomstars,3.65,ecomstars,3.610714285714285,ecomstars,4.421428571428573
971,Trendz Handpicked,sheela textiles,3.5578242440370187,sheela textiles,3.1954545454545453,sheela textiles,4.244090909090909,sheela textiles,3.719772727272727,sheela textiles,4.4022727272727264
972,Treo,palia crockery & gift centre,4.258830643693779,palia crockery & gift centre,4.6000000000000005,V K Steels,4.216666666666666,palia crockery & gift centre,4.25,palia crockery & gift centre,4.75
973,Treo By Milton,Sigma Online,4.017976822453319,INSPIRE CRAFT,4.166666666666667,Sigma Online,4.0,Sigma Online,4.083333333333334,Sigma Online,4.595238095238095
