,Product,Best_Seller_ALL_OVER,Best_Seller_ALL_OVER_Rating,Best_Seller_FeedBack_Rating,Best_Seller_FeedBack_Rating_Rating,Best_Seller_Product_Rating,Best_Seller_Product_Rating_Rating,Best_Seller_Packaging_Rating,Best_Seller_Packaging_Rating_Rating,Best_Seller_Courier_Rating,Best_Seller_Courier_Rating_Rating
858,GEAR Black and Blue Kids Backpack (3-5 years old),Cloudtail India,3.558284754354257,Cloudtail India,3.583333333333333,Cloudtail India,3.858333333333333,Cloudtail India,3.7208333333333328,Cloudtail India,4.420238095238097
859,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter( Black:Golden),Taajir Sales,3.9586638876515448,Taajir Sales,4.0,Technicom Network,4.085714285714285,Taajir Sales,4.514285714285714,Taajir Sales,4.514285714285714
860,GJ Bluetooth FM USB AUX Card MP3 Stereo Audio Player Decoder Module Kit with Remote for Audio Amplifier DIY,Kasnox,4.044029692049813,Kasnox,4.5,Amar Chauhan Group,4.114285714285714,Kasnox,4.083333333333333,Kasnox,4.671428571428573
861,GLUN 11 mm Transparent HOT MELT 14 Glue Sticks for DIY and Craft Work,E MALL INDIA,3.5528090411377797,VIDISHA CHOCOES & KRAFTS,3.5384615384615383,WHOLESALE BUCKET,3.873809523809524,WHOLESALE BUCKET,3.9666666666666655,E MALL INDIA,4.434722222222223
862,GM Fiber Bat Tape Cricket 25Mmx10M,Pilot Sports,4.274612005980911,Pilot Sports,4.4,Mahesh Creations Store,4.35,Pilot Sports,4.260000000000002,Playmart India,4.828571428571427
863,GM Neon Cricket Mini Bat 17-Inch,Cloudtail India,3.4778087861484663,Cloudtail India,3.571428571428572,Cloudtail India,3.614285714285714,Cloudtail India,3.5928571428571434,Cloudtail India,4.542857142857144
864,"GM Octane Mini Cricket Bat 17"" (Not Meant for Playing)",Playmart India,4.250780022188076,Playmart India,4.333333333333333,Playmart India,4.216666666666668,Playmart India,4.275,Playmart India,4.6761904761904765
865,GM Shock Absorbing Cricket Grip (White),Cloudtail India,4.063653077991564,Cloudtail India,4.0,Cloudtail India,4.183333333333334,Cloudtail India,4.091666666666667,Cloudtail India,4.683333333333334
866,GM Sting Kashmir Willow Cricket Bat Short Handle Mens,Cloudtail India,4.052813760877776,Cloudtail India,4.142857142857143,Cloudtail India,4.057142857142857,Cloudtail India,4.1000000000000005,Cloudtail India,4.642857142857143
867,GOCART WITH G LOGO Antiperspirant Portable Push-up Bar (Black),Gocart,3.053536897775727,Gocart,2.666666666666667,Gocart,4.0,Gocart,3.333333333333333,Gocart,4.185714285714285
868,"GYRONAX Plain Sheet Synthetic Rubber Black&White Football - Size: 5  (Pack of 1, Black&White)",WORLDWIDE IMPORTERS,2.7584713244758396,WORLDWIDE IMPORTERS,2.5,WORLDWIDE IMPORTERS,3.5833333333333326,WORLDWIDE IMPORTERS,3.0416666666666665,WORLDWIDE IMPORTERS,4.211904761904761
869,GZQNAN Amazingshop Plastic Relax Spin Tone Body Pain Relief Massager (Multicolour),AmazingShop,3.3203181319919173,AmazingShop,3.0,AmazingShop,4.083333333333334,AmazingShop,3.541666666666667,AmazingShop,4.297619047619048
870,"Gadget Hero's Thermal Grease Paste ISOL 6 Heat Sink Compound for CPU and Chipsets (Grey, 30g)",Gadget Hero's ™,4.031370084772317,Gadget Hero's ™,4.0,Gadget Hero's ™,4.28,Gadget Hero's ™,4.1400000000000015,Gadget Hero's ™,4.496666666666667
871,"Gadget-Wagon ECO-1 8 GB 4.3 Inches With FM Radio & 1.3 MP Camera (W) 8 GB With Contra, Mario, 10000 Games Inbuilt (White)",4V international,3.608716989086477,4V international,3.8416666666666672,4V international,3.521666666666667,4V international,3.956666666666666,4V international,4.391666666666667
872,"Gadgets Wrap Ps4 Controller Designer Skin For Sony Playstation 4 Dualshock Wireless Controller Marvel Avengers, Skin For One Controller Only - Multicolor",SHOE HOME,3.1909818686216513,SHOE HOME,3.5462962962962963,SHOE HOME,3.268518518518518,SHOE HOME,3.6018518518518525,SHOE HOME,4.169444444444443
873,Gajraj Pro Plus Face Mask for Men & Women,Gajraj,2.539072922011273,Gajraj,1.25,Gajraj,4.2,Gajraj,2.725,Gajraj,4.44
874,Gala Dustgo Floor Brush Set with Dustpan (Assorted),Cloudtail India,2.5815534503956767,Cloudtail India,2.0,Cloudtail India,3.2000000000000006,Cloudtail India,3.8,Cloudtail India,3.8
875,Gala King Kong Grass Floor Broom,Cloudtail India,3.0485899677001886,Cloudtail India,2.3666666666666667,Cloudtail India,3.77,Cloudtail India,3.735,Cloudtail India,4.211666666666667
876,Gala Twin Bucket Spin Mop with 2 refills and 1 liquid dispenser (Blue),New Age Enterprises,3.9991543200141835,New Age Enterprises,3.8,New Age Enterprises,3.8,New Age Enterprises,4.5600000000000005,New Age Enterprises,4.5600000000000005
877,Gala e-Quick Spin Mop with Easy Wheels and Bucket with 2 Refills,Cloudtail India,3.2952334977389235,Cloudtail India,2.0,Cloudtail India,4.0,Cloudtail India,4.333333333333333,Cloudtail India,4.333333333333333
878,Game of Thrones Redwolf The Long Night HBO Licensed Half Sleeve Cotton T-Shirt,Redwolf T-shirts,3.5621938339836614,Redwolf T-shirts,3.6,Redwolf T-shirts,3.92,Redwolf T-shirts,3.76,Redwolf T-shirts,4.336666666666667
879,"Game of Thrones, House Stark Direwolf Keychain",Four Brothers Shop,4.333156168263736,Four Brothers Shop,4.833333333333334,DiscounteDeals,4.0,Four Brothers Shop,4.291666666666666,Four Brothers Shop,4.833333333333334
880,Gandiva 15.6 Inch All in One Desktop (Core 2 Duo Processor/4 GB DDR2 RAM/500 GB Hard Disk/Windows 7 Trial Version/15.6 inch LED Monitor),onlinebee,3.5666712434035968,onlinebee,3.571428571428572,Nallu Infotech,3.966666666666667,onlinebee,3.6285714285714286,onlinebee,4.6571428571428575
881,Gandiva Assembled Desktop Computer (Core I5 1st Generation / 8GB DDR3 RAM / 500GB SATA Hard Disk Drive/Without DVD Writer/with WiFi Facility) with Pre Installed Windows Trail Operating System,The Computer Mart,4.104396309680502,The Computer Mart,4.0,The Computer Mart,4.316666666666666,The Computer Mart,4.158333333333333,The Computer Mart,4.616666666666666
882,Gandiva Assembled Desktop Computers (Core 2 Duo Processors / G31 Motherboard / 4GB DDR2 RAM / 320GB Harddrive/Without DVD Drive / 15.6Inch Monitor/Windows 7 Trail Operating System),VIKAS COMPUTER,3.636952835768497,VIKAS COMPUTER,3.333333333333333,The Computer Mart,3.4,VIKAS COMPUTER,4.466666666666667,VIKAS COMPUTER,4.466666666666667
883,"Ganesh Plastic Quick Chopper, 725ml, Pool Green",SmartHomes,3.4082261703299404,One STOP Shop®,3.4,SmartHomes,4.125,One STOP Shop®,3.58,SmartHomes,4.445
884,"Ganesh Vegetable Dicer, 12 Cutting Blades (14 functions in one), Green",Cloudtail India,3.717303206280473,Cloudtail India,3.571428571428572,One STOP Shop®,4.079999999999999,Cloudtail India,3.8071428571428574,NexusCorp®,4.628571428571427
885,Garmin Forerunner 235 Activity Tracker,Cart2India Online,3.8631760140823097,Cart2India Online,3.571428571428572,Cart2India Online,3.8,Cart2India Online,4.485714285714286,Cart2India Online,4.485714285714286
886,Garmin Vivofit Wireless Fitness Wrist Band and Activity Tracker,Cloudtail India,3.3229055606105504,Cloudtail India,3.09375,Cloudtail India,3.671875,Cloudtail India,3.8515625,Cloudtail India,4.271875
887,"Garmin vívoactive HR Smart Watch, Regular (Black)",Four & Seven,2.9383934740673,Four & Seven,2.0,Four & Seven,3.6,Four & Seven,4.066666666666666,Four & Seven,4.066666666666666
888,Generic (unbranded) CBRNE Mesh Ventilation Back Rest with Lumbar Support,AruTrade,4.784947419812223,AruTrade,5.0,AruTrade,4.3,AruTrade,4.65,AruTrade,5.0
889,Generic (unbranded) Neoprene Half Face Bike Riding Mask (Black),WS MART,4.273554984089331,WS MART,5.0,RR's,3.871428571428571,WS MART,4.166666666666667,WS MART,5.0
890,"Generic 002 LED Headlight Rear Light and Speedometer Bicycle Combo, Adult",aggarwal enterprises25,4.163512467458912,aggarwal enterprises25,4.666666666666666,MKIP,4.2,aggarwal enterprises25,4.2,MKIP,4.685714285714285
891,Generic 012 Raypal LED Bicycle Rear Tail Light,Cloudtail India,4.193172348479665,King automotives,4.2,Cloudtail India,4.4,Cloudtail India,4.2,King automotives,4.75
892,Generic 05 Cycling MTB Bike Bicycle 3D Sponge Saddle Seat Cover Cushion Soft Pad (Color May Vary),Wish Cart,4.533516964256501,Wish Cart,4.833333333333334,Street27,4.159999999999998,Wish Cart,4.475,Wish Cart,4.847619047619048
893,Generic 100Pcs Painted Colors Round Diy Wooden Buttons For Sewing And Crafting,Bigbig Mall,3.949387997306369,Bigbig Mall,4.25,E shopping ( Virag Stores ),4.2,Bigbig Mall,3.975,Bigbig Mall,4.71
894,Generic 150Cm 60 Inch Body Measuring Sewing Cloth Tailor Tape Flat Ruler - White,A.T.P,3.464729051189505,SellnShip,3.5,A.T.P,4.116666666666666,A.T.P,3.6416666666666666,A.T.P,4.3880952380952385
895,Generic 1pc Magic Plastic Small Thumb Tip Gimmick Trick Props 5cm-15009109MG,STA India,4.3549689681037815,STA India,4.571428571428571,Wish Cart,4.233333333333333,STA India,4.335714285714286,Wish Cart,4.842857142857143
896,"Generic 24 images Spiderman Projector Watch for Kids, Diwali Gift, Birthday Return Gift (Colour May Vary)",ESPIRE,4.009685520241098,VISHWAKARMAENTERPRISES,4.2,hreedhan enterprises,4.216666666666667,ESPIRE,4.091666666666667,ESPIRE,4.566666666666666
897,Generic 3.5mm Clip On Mini Lapel Lavalier Microphone (Black),Jagdamba etraders,3.445336715097775,Jagdamba etraders,3.5694444444444446,Perfect Sales India,3.74,Palm Retail,4.005,Perfect Sales India,4.585714285714286
898,"Generic 6 mm Yoga Mat With Carry Bag BLUE For Gym, Yoga & Exercise",SHOPBOOZ™,4.0210636008414635,quick Store,4.666666666666666,SHOPBOOZ™,4.083333333333333,SHOPBOOZ™,4.041666666666667,SHOPBOOZ™,4.706410256410257
899,Generic 600Mbps USB Wifi Dongle 600Mbps Wireless Adapter 802.11N/G/B With Antenna,ONLINE SHOP 24,3.719242999450368,ZERNA,4.012820512820514,Shop AiS,3.916666666666667,aabhu,4.181818181818182,ONLINE SHOP 24,4.52051282051282
900,Generic 788 Cycle Light,SS Cycle,4.626239422518912,SS Cycle,5.0,AlexVyan_Brothers,4.1000000000000005,SS Cycle,4.5,SS Cycle,5.0
901,"Generic Adjustable Guitar Strap for Folk/Acoustic/Electri Guitar 15014669MG,Coffee",Meili,3.9159279290167928,Meili,3.9105263157894736,SYGA,3.969090909090909,Meili,4.167894736842107,Wish Cart,4.537254901960784
902,Generic Axe Avengers Infinity War 3 Thor Stormbreaker Hammer Antique Silver & Gold Metal Keychain(Set Of 2),PA ENTERPRISES08,3.9106300725053487,PA ENTERPRISES08,4.0,XPRESS RETAILS,4.016666666666667,PA ENTERPRISES08,3.9400000000000013,PA ENTERPRISES08,4.7
903,Generic Baby Carriage Stroller Pram Mosquito Net Plus Size White-15013254MG,Street27,4.2592947700601895,Street27,4.4,Street27,4.260000000000002,Street27,4.329999999999999,Street27,4.566666666666666
904,Generic Bicycle Steel Air Pump (Color May Vary),AMARDEEP CYCLES,4.097597416531769,AMARDEEP CYCLES,4.222222222222221,AMARDEEP CYCLES,4.011111111111112,AMARDEEP CYCLES,4.116666666666667,AMARDEEP CYCLES,4.705555555555555
905,Generic Bicycle Tail Light,Schrodinger15,4.091163290727529,Schrodinger15,4.166666666666667,Inditradition ®,4.185714285714286,Schrodinger15,4.108333333333333,GENERIC HUB™,4.746666666666667
906,"Generic Black Mini Lavalier Lapel Mic Microphone for Voice Chat, Video Conferencing & Recording",E-BUY,3.933420145459378,E-BUY,4.6000000000000005,Fashions Store,3.74,E-BUY,4.010000000000002,E-BUY,4.6000000000000005
907,"Generic Canvas Alloy Naruto Uzumaki Head Band (Black and Silver, 57000329MG)",Cyruss,3.5173620762954947,Cyruss,3.2222222222222223,Cyruss,4.114285714285715,Cyruss,3.668253968253969,Cyruss,4.444285714285714
908,"Generic Coffee, Milk, Tea, Water, Heater Mini Coil, Very Useful",Malhotra electronics.,4.234049355144829,Malhotra electronics.,4.666666666666667,Dharmsut®,4.05,Malhotra electronics.,4.266666666666667,Packkart,4.685714285714285
909,"Generic DT830D Small Digital Multimeter, Yellow",Malhotra electronics.,4.4675314252256,Malhotra electronics.,5.0,Nakoda Tech,3.96,Malhotra electronics.,4.35,Malhotra electronics.,5.0
910,"Generic Digital Heavy Duty Hand Gripped Portable Weighing Scale for Multipurpose with Belt, 50kg",HOME BUY® STORE,4.1309960706023405,HOME BUY® STORE,4.0,Cloudtail India,3.6000000000000005,HOME BUY® STORE,4.7200000000000015,HOME BUY® STORE,4.7200000000000015
911,"Generic Digital Kitchen Weighing Scale, Luggage Hanging Weight Scale, 45kg (Colour May Vary)",AruTrade,4.255920762167852,AruTrade,5.0,OPG Sourcing,3.8571428571428568,AruTrade,4.15,AruTrade,5.0
912,"Generic Imported Authentic Standard Wooden 12 Colors Set, Multi Color (120 Pieces)",Omnisleep Solutions,3.9254660093859535,Omnisleep Solutions,4.166666666666667,Moonlight Express,4.266666666666667,Omnisleep Solutions,4.0,AsianHobbyCrafts LLP,4.685714285714285
913,Generic Multi-Angle Portable & Universal Stand 7-10 inch Black Cradle For Tablets,AMSTORES,4.181355899184622,AMSTORES,4.125,AMSTORES,3.9,AMSTORES,4.6125,AMSTORES,4.6125
914,"Generic Multi-Purpose Mountain Bike Repair Toolkit, Adult",Meili,4.3062811168713635,Meili,4.8,Schrodinger15,4.3,Meili,4.28,Meili,4.8
915,Generic NB-35 Professional Recording Microphone Stand Black Suspension Scissor Arm (Black),Sharp Choice,4.5733367567544745,Sharp Choice,5.0,AUDIOVIDEO,4.1000000000000005,Jagdamba etraders,4.488333333333333,Sharp Choice,5.0
916,Generic Naruto Uchiha Itachi Head Band,Wish Cart,4.588823392845682,Wish Cart,4.8,Wish Cart,4.28,Wish Cart,4.54,Wish Cart,4.816666666666666
917,Generic Penny Money Pocket Storage Coin Album Book 240 Holders Collection Red-13009868MG,Wish Cart,4.243695803042082,Wish Cart,4.571428571428571,HOUSE OF QUIRK,4.300000000000002,Wish Cart,4.295714285714285,Street27,4.7214285714285715
918,Generic Penny Money Pocket Storage Coin Album Book 240 Holders Collection Roy,Street27,4.679142088283348,Street27,5.0,Street27,4.1,Street27,4.550000000000002,Street27,5.0
919,Generic Phenovo Kraft Paper Blank Card Hand Draw Gift Tags Flower Label 100 Pcs,Ratan'S,4.095114889479779,Ratan'S,4.166666666666667,Wish Cart,4.300000000000002,Ratan'S,4.1000000000000005,Ratan'S,4.738095238095238
920,"Generic Silica Gel (5g, Pack of 80, White)",BVSLFPRODUCTS,4.000227696921398,BVSLFPRODUCTS,4.072727272727272,Credo Accessories,3.783333333333332,BVSLFPRODUCTS,4.3599999999999985,BVSLFPRODUCTS,4.627272727272726
921,Generic Silver Plated Alloy Split Keyring With Chains 25Mm - 15017738MG - 50 Pcs,Wish Cart,3.792466294361145,Wish Cart,3.5,Wish Cart,4.216666666666666,Wish Cart,3.858333333333333,Wish Cart,4.616666666666667
922,"Generic Sound Studio Recording Dynamic Professional Condenser Microphone Set, Blue (Requires phantom power connection)",𝕿𝖍𝖚𝖓𝖉𝖊𝖗𝕶𝖎𝖓𝖌,3.84625760865525,𝕿𝖍𝖚𝖓𝖉𝖊𝖗𝕶𝖎𝖓𝖌,4.008771929824561,GADGETHUT,3.854666666666668,Romaan,4.4375,𝕿𝖍𝖚𝖓𝖉𝖊𝖗𝕶𝖎𝖓𝖌,4.6535087719298245
923,Generic Square Perler Fuse Beads Pegboard,Homyl IN,3.6607314260430712,Street27,3.833333333333333,Cyruss,4.32,Homyl IN,3.8,Cyruss,4.62
924,"Generic Studio Microphone Mic Wind Screen Pop Filter/ Swivel Mount, 360° Flexible Gooseneck Holder",iBhejo,3.96607381392897,CRAZYDEALS,3.8703703703703702,iBhejo,4.106315789473684,iBhejo,4.253157894736842,GADGETHUT,4.621666666666667
925,Generic Tension Resistance Stretch Band Exercise Loop Gym Fitness Yoga Black 25-65lb,Bulfyss® - What You See Is What You Get,4.520260131313028,Bulfyss® - What You See Is What You Get,4.8,Technology Gizmo,4.18,Bulfyss® - What You See Is What You Get,4.44,Bulfyss® - What You See Is What You Get,4.9
926,"Generic Uno R3 ATmega328P with USB Cable length 1 feet, Compatible with ATMEGA16U2 Arduino (Color may vary)",Pritroniks Technologies,4.178676082655692,Bucketlist,3.571428571428572,ACE Electronic,4.1000000000000005,Pritroniks Technologies,4.742857142857143,Pritroniks Technologies,4.742857142857143
927,Generic WV001RCA0142 Shiftier Sock Boot Shoe Protector,Amazers Choice,4.024583181082866,Online BGA,4.166666666666667,Amazers Choice,4.083333333333333,Amazers Choice,4.041666666666667,Amazers Choice,4.714285714285714
928,Generic WV001RCA0146 Remote Key Cover (Black),Cloudsale®,3.939510424089653,Cloudsale®,4.4,Rawat Shopping Store,4.0285714285714285,Cloudsale®,4.07,Rawat Shopping Store,4.6000000000000005
929,"Generic Weighing Scale Digital Heavy Duty Hand Gripped Portable for Various Use, Generic Color, 50 kg",Global Medical Shop,3.765194742300341,Choice`,3.815384615384616,BoxWish,3.86,Global Medical Shop,4.167272727272727,Cpixen®,4.5360000000000005
930,Generic Wonder Thumb Tip Silk Vanish Vanishing Magic Trick-15004411MG,Street27,3.705457880877269,Street27,3.75,S4D COM,4.15,Street27,3.7625,Street27,4.6549999999999985
931,Genius Box - Play some Learning Toys for Children : World Wonders Educational Toys / Learning Kits / Educational Kits / STEAM,LITTLE MILLENNIUM EDUCATION PRIVATE LIMITED,3.217163496014969,LITTLE MILLENNIUM EDUCATION PRIVATE LIMITED,3.0909090909090917,LITTLE MILLENNIUM EDUCATION PRIVATE LIMITED,3.7909090909090906,LITTLE MILLENNIUM EDUCATION PRIVATE LIMITED,3.4409090909090914,LITTLE MILLENNIUM EDUCATION PRIVATE LIMITED,4.307575757575757
932,Genric Imported S Shape Push Up,Sports Hubb,3.3823382000901168,NPI Fitness,3.4,Sports Hubb,4.1000000000000005,NPI Fitness,3.56,Sports Hubb,4.416666666666667
933,"Getko Undergarments and innerwear Storage Bag Travel cosmetic pouch for women, Toiletry Bag Organiser",BIGSALESINDIA,2.5348253443467383,BIGSALESINDIA,2.0,BIGSALESINDIA,3.825,BIGSALESINDIA,2.9125,BIGSALESINDIA,4.005000000000001
934,Gigabyte GeForce GV-N710D3-2GL 2GB PCI-Express Graphics Card (Black),Lightning_Dealz,4.0371995612805645,Compassco,3.9,Veer Business Solutions.,4.1000000000000005,Lightning_Dealz,4.64,Apna Deal,4.705555555555557
935,Girl's Canvas Multicolour Backpack,True Beats,3.2978713835488933,True Beats,3.2857142857142856,True Beats,3.6142857142857134,True Beats,3.45,True Beats,4.471428571428572
936,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),iStuff365,3.8243492162374686,iStuff365,3.4545454545454546,Avi enterprises11,4.2,aadi computer solution,4.357142857142857,iStuff365,4.572727272727274
937,"Gleam 0109 Climate Proof Mountain Rucksack , Backpack 75 Ltrs Black & Grey With Rain Cover",GLEAM BAGS,3.6196964373338334,GLEAM BAGS,3.272727272727273,GLEAM BAGS,3.945454545454545,GLEAM BAGS,4.0,GLEAM BAGS,4.4727272727272736
938,God Gift Baby Shower Cap,Nimbose®,4.877527084899988,Baby Cry,5.0,Nimbose®,4.475,Nimbose®,4.737500000000002,Baby Cry,5.0
939,"Godrej 1 Ton 3 Star Split AC (Copper, GSC 12ATC3-WSA, White)",Cloudtail India,3.4642824571252238,Cloudtail India,3.5,Cloudtail India,3.62,Cloudtail India,3.81,Cloudtail India,4.37
940,"Godrej 1 Ton 5 Star Inverter Split AC (GSC 12 GIG 5 DGOG, Silver)",Cloudtail India,3.6720591800727487,Cloudtail India,3.8,Cloudtail India,3.54,Cloudtail India,3.945,Cloudtail India,4.5600000000000005
941,"Godrej 1.5 Ton 3 Star Inverter Split AC (Copper, GIC 18ATC3-WSA, White)",Cloudtail India,3.775273746200455,Cloudtail India,3.9333333333333336,Cloudtail India,3.666666666666667,Cloudtail India,4.090000000000002,Cloudtail India,4.473333333333335
942,"Godrej 1.5 Ton 3 Star Split AC (Alloy, GSC 18 SGN 3 CWQR, White)",Cloudtail India,3.495306052941155,Cloudtail India,3.0,Cloudtail India,3.8,Cloudtail India,4.266666666666667,Cloudtail India,4.266666666666667
943,"Godrej 1.5 Ton 5 Star Wi-Fi Inverter Split AC (GIC 18 CAH 5 GWQG, White)",Cloudtail India,3.0663053856961136,Cloudtail India,3.0,Cloudtail India,3.1,Cloudtail India,4.033333333333333,Cloudtail India,4.033333333333333
944,"Godrej 185 L 3 Star Direct Cool Single Door Refrigerator(RD 1823 EW 3.2 RYL BLU, Royal Blue)",Cloudtail India,3.3727344337282865,Cloudtail India,3.0,Cloudtail India,3.6,Cloudtail India,4.2,Cloudtail India,4.2
945,"Godrej 255 L 2 Star Frost Free Double Door Refrigerator(RF GF 2552PTH Scr Drmn, Scarlet Dremin)",Cloudtail India,3.6178776721540236,Cloudtail India,3.0,Cloudtail India,4.0,Cloudtail India,4.333333333333333,Cloudtail India,4.333333333333333
946,"Godrej 6.2 kg Fully-Automatic Top Loading Washing Machine (WT 620 CFS, Graphite Gray)",Cloudtail India,2.909028675060997,Cloudtail India,2.6,Cloudtail India,3.3,Cloudtail India,3.92,Cloudtail India,3.92
947,"Godrej 99L 1 Star Direct Cool Single Door Refrigerator (RD CHAMP 114 WRF 1.2 WIN RED, Wine Red)",Cloudtail India,3.6644110499778257,Cloudtail India,3.34,Cloudtail India,4.075999999999999,TECH KLEEN,4.023999999999999,Cloudtail India,4.446000000000001
